year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2000,PRK,KGZ,ALL,26544,0.00%
2000,PRK,KHM,ALL,3446241.33,0.01%
2000,PRK,LBN,ALL,24687001.92,0.07%
2000,PRK,LKA,ALL,49962.41,0.00%
2000,PRK,MAC,ALL,5220460,0.02%
2000,PRK,MYS,ALL,249418.48,0.00%
2000,PRK,PHL,ALL,41925,0.00%
2000,PRK,SAU,ALL,55918372.38,0.16%
2000,PRK,SGP,ALL,1116882.34,0.00%
2000,PRK,THA,ALL,18577118.5,0.05%
2000,PRK,ALB,ALL,272794.42,0.00%
2000,PRK,AND,ALL,151990.19,0.00%
2000,PRK,AUT,ALL,1958351.52,0.01%
2000,PRK,BGR,ALL,1741865.92,0.01%
2000,PRK,BLR,ALL,4361640.5,0.01%
2000,PRK,BLX,ALL,918639.07,0.00%
2000,PRK,CHE,ALL,1546267.55,0.00%
2000,PRK,CZE,ALL,158551.08,0.00%
2000,PRK,DEU,ALL,24547192.63,0.07%
2000,PRK,DNK,ALL,1062708.51,0.00%
2000,PRK,ESP,ALL,63968709.3,0.18%
2000,PRK,EST,ALL,9720466.2,0.03%
2000,PRK,FIN,ALL,38821,0.00%
2000,PRK,FRA,ALL,25616110.71,0.07%
2000,PRK,GBR,ALL,1280770.47,0.00%
2000,PRK,GRC,ALL,789173.12,0.00%
2000,PRK,HRV,ALL,261280.03,0.00%
2000,PRK,HUN,ALL,1685890.77,0.00%
2000,PRK,IRL,ALL,1988291.13,0.01%
2000,PRK,ITA,ALL,4550584.37,0.01%
2000,PRK,LTU,ALL,644814.96,0.00%
2000,PRK,LVA,ALL,1875,0.00%
2000,PRK,MDA,ALL,21231,0.00%
2000,PRK,MKD,ALL,154586,0.00%
2000,PRK,NLD,ALL,8433049.89,0.02%
2000,PRK,POL,ALL,5515773.9,0.02%
2000,PRK,PRT,ALL,184642.27,0.00%
2000,PRK,ROU,ALL,3522893.79,0.01%
2000,PRK,RUS,ALL,7551073.04,0.02%
2000,PRK,SVK,ALL,276363.15,0.00%
2000,PRK,SVN,ALL,1020370.68,0.00%
2000,PRK,SWE,ALL,2094237.89,0.01%
2000,PRK,UKR,ALL,6138360.75,0.02%
2000,PRK,YUG,ALL,42000,0.00%
2000,PRK,ATG,ALL,1343569.81,0.00%
2000,PRK,BRB,ALL,26516.75,0.00%
2000,PRK,CAN,ALL,699913.3,0.00%
2000,PRK,CRI,ALL,4190878.51,0.01%
2000,PRK,CUB,ALL,9720045.38,0.03%
2000,PRK,DMA,ALL,32495.56,0.00%
2000,PRK,GRD,ALL,1651,0.00%
2000,PRK,GTM,ALL,925645.79,0.00%
2000,PRK,HND,ALL,2133440.48,0.01%
2000,PRK,JAM,ALL,2208140.84,0.01%
2000,PRK,KNA,ALL,201659.17,0.00%
2000,PRK,LCA,ALL,470374.72,0.00%
2000,PRK,MEX,ALL,148416214.2,0.43%
2000,PRK,NIC,ALL,8534370.8,0.03%
2000,PRK,TTO,ALL,3085604.06,0.01%
2000,PRK,USA,ALL,129132,0.00%
2000,PRK,VCT,ALL,18795.77,0.00%
2000,PRK,AUS,ALL,2649738.15,0.01%
2000,PRK,NCL,ALL,20579,0.00%
2000,PRK,PNG,ALL,103476.78,0.00%
2000,PRK,PYF,ALL,220959.76,0.00%
2000,PRK,WLF,ALL,90362.36,0.00%
2000,PRK,BOL,ALL,2274911.3,0.01%
2000,PRK,BRA,ALL,116978964.9,0.34%
2000,PRK,CHL,ALL,440191.15,0.00%
2000,PRK,COL,ALL,3231282.36,0.01%
2000,PRK,ECU,ALL,133125.06,0.00%
2000,PRK,GUY,ALL,36997.03,0.00%
2000,PRK,PER,ALL,5130138.25,0.02%
2000,PRK,PRY,ALL,1350328.18,0.00%
2000,PRK,SUR,ALL,934612.74,0.00%
2000,PRK,URY,ALL,826252.94,0.00%
2000,PRK,VEN,ALL,2528233.06,0.01%
2001,PRK,BDI,ALL,5345.46,0.00%
2001,PRK,BEN,ALL,1136490.89,0.00%
2001,PRK,BFA,ALL,96471.87,0.00%
2001,PRK,CAF,ALL,27858.67,0.00%
2001,PRK,CIV,ALL,162021.3,0.00%
2001,PRK,COM,ALL,427021.9,0.00%
2001,PRK,CPV,ALL,189180.22,0.00%
2001,PRK,DZA,ALL,5361887,0.02%
2001,PRK,EGY,ALL,1213346.31,0.00%
2001,PRK,ETH,ALL,843057.88,0.00%
2001,PRK,GAB,ALL,57075.77,0.00%
2001,PRK,GHA,ALL,61353.83,0.00%
2001,PRK,GIN,ALL,95185.97,0.00%
2001,PRK,GMB,ALL,224838.05,0.00%
2001,PRK,KEN,ALL,3537588.77,0.01%
2001,PRK,MDG,ALL,173462,0.00%
2001,PRK,MLI,ALL,448408.9,0.00%
2001,PRK,MOZ,ALL,197322.71,0.00%
2001,PRK,MRT,ALL,42007.92,0.00%
2001,PRK,MUS,ALL,746606.25,0.00%
2001,PRK,MWI,ALL,98248.35,0.00%
2001,PRK,NER,ALL,126972.44,0.00%
2001,PRK,NGA,ALL,6726027.01,0.02%
2001,PRK,SDN,ALL,1561069.72,0.00%
2001,PRK,SEN,ALL,211790.9,0.00%
2001,PRK,TGO,ALL,828523,0.00%
2001,PRK,TUN,ALL,1270255.77,0.00%
2001,PRK,TZA,ALL,475211.94,0.00%
2001,PRK,UGA,ALL,19673,0.00%
2001,PRK,ZAF,ALL,1225584.29,0.00%
2001,PRK,ZMB,ALL,46527.89,0.00%
2001,PRK,AZE,ALL,155382.07,0.00%
2001,PRK,BGD,ALL,24114242.13,0.07%
2001,PRK,BHR,ALL,1356395.16,0.00%
2001,PRK,BRN,ALL,45632,0.00%
2001,PRK,CHN,ALL,139663597.2,0.40%
2001,PRK,GEO,ALL,109661,0.00%
2001,PRK,HKG,ALL,35539477.62,0.10%
2001,PRK,IDN,ALL,2039762.78,0.01%
2001,PRK,IND,ALL,3643195.49,0.01%
2001,PRK,JPN,ALL,220848351.4,0.64%
2001,PRK,KGZ,ALL,19250,0.00%
2001,PRK,KHM,ALL,2548921.62,0.01%
2001,PRK,KWT,ALL,29984.09,0.00%
2001,PRK,LBN,ALL,21131491.72,0.06%
2001,PRK,MAC,ALL,638286,0.00%
2001,PRK,MYS,ALL,972455.63,0.00%
2001,PRK,SAU,ALL,16064397.07,0.05%
2001,PRK,SGP,ALL,2932455.33,0.01%
2001,PRK,THA,ALL,23406266.88,0.07%
2001,PRK,TUR,ALL,5339562.79,0.02%
2001,PRK,ALB,ALL,378187.23,0.00%
2001,PRK,AND,ALL,83448.77,0.00%
2001,PRK,AUT,ALL,1820800.09,0.01%
2001,PRK,BGR,ALL,2607115.76,0.01%
2001,PRK,BLR,ALL,271862.3,0.00%
2001,PRK,BLX,ALL,2874676.67,0.01%
2001,PRK,CHE,ALL,805019.81,0.00%
2001,PRK,CZE,ALL,488449.08,0.00%
2001,PRK,DEU,ALL,22980726.1,0.07%
2001,PRK,DNK,ALL,3666396.15,0.01%
2001,PRK,ESP,ALL,12254393,0.04%
2001,PRK,EST,ALL,143367.22,0.00%
2001,PRK,FIN,ALL,193838.19,0.00%
2001,PRK,FRA,ALL,9388773.57,0.03%
2001,PRK,GBR,ALL,2023654.22,0.01%
2001,PRK,GRC,ALL,150155.05,0.00%
2001,PRK,HRV,ALL,564993.05,0.00%
2001,PRK,HUN,ALL,508046.64,0.00%
2001,PRK,IRL,ALL,8868038.8,0.03%
2001,PRK,ITA,ALL,2521431.57,0.01%
2001,PRK,LTU,ALL,1249832.26,0.00%
2001,PRK,MDA,ALL,51300.63,0.00%
2001,PRK,MKD,ALL,8007,0.00%
2001,PRK,NLD,ALL,10724403.32,0.03%
2001,PRK,POL,ALL,8268743.31,0.02%
2001,PRK,PRT,ALL,1340,0.00%
2001,PRK,ROU,ALL,859601.49,0.00%
2001,PRK,RUS,ALL,16499444.35,0.05%
2001,PRK,SVK,ALL,282860.93,0.00%
2001,PRK,SVN,ALL,2493257.37,0.01%
2001,PRK,SWE,ALL,1432293.4,0.00%
2001,PRK,UKR,ALL,10743271.85,0.03%
2001,PRK,YUG,ALL,191861.16,0.00%
2001,PRK,BHS,ALL,148646.27,0.00%
2001,PRK,BLZ,ALL,85948.83,0.00%
2001,PRK,BRB,ALL,1457,0.00%
2001,PRK,CAN,ALL,84319.42,0.00%
2001,PRK,CRI,ALL,2952988.27,0.01%
2001,PRK,CUB,ALL,2475875.41,0.01%
2001,PRK,DMA,ALL,34443.38,0.00%
2001,PRK,GRD,ALL,16407.12,0.00%
2001,PRK,GTM,ALL,11414571.47,0.03%
2001,PRK,HND,ALL,2609501.19,0.01%
2001,PRK,JAM,ALL,965125.97,0.00%
2001,PRK,KNA,ALL,25347.47,0.00%
2001,PRK,LCA,ALL,283332.27,0.00%
2001,PRK,MEX,ALL,90196330.56,0.26%
2001,PRK,NIC,ALL,11907424.09,0.03%
2001,PRK,SLV,ALL,162082.43,0.00%
2001,PRK,TTO,ALL,1584378.94,0.00%
2001,PRK,USA,ALL,26662,0.00%
2001,PRK,VCT,ALL,31070.82,0.00%
2001,PRK,AUS,ALL,2187840.21,0.01%
2001,PRK,NCL,ALL,16748,0.00%
2001,PRK,PNG,ALL,227243.37,0.00%
2001,PRK,PYF,ALL,86079.67,0.00%
2001,PRK,WLF,ALL,59769.07,0.00%
2001,PRK,BOL,ALL,1110811.68,0.00%
2001,PRK,BRA,ALL,61463495.45,0.18%
2001,PRK,CHL,ALL,25379567.75,0.07%
2001,PRK,COL,ALL,5614510.01,0.02%
2001,PRK,ECU,ALL,9662310.72,0.03%
2001,PRK,GUY,ALL,18056.09,0.00%
2001,PRK,PER,ALL,1074760.98,0.00%
2001,PRK,PRY,ALL,4680992.46,0.01%
2001,PRK,SUR,ALL,1330154.21,0.00%
2001,PRK,URY,ALL,1345514.35,0.00%
2001,PRK,VEN,ALL,32145,0.00%
2002,PRK,BEN,ALL,682903.35,0.00%
2002,PRK,BFA,ALL,67086.9,0.00%
2002,PRK,CAF,ALL,10134,0.00%
2002,PRK,CIV,ALL,35982.58,0.00%
2002,PRK,CMR,ALL,8924.36,0.00%
2002,PRK,COM,ALL,284929.54,0.00%
2002,PRK,CPV,ALL,11803,0.00%
2002,PRK,DZA,ALL,10568952,0.03%
2002,PRK,EGY,ALL,569947.51,0.00%
2002,PRK,ETH,ALL,2068853.95,0.01%
2002,PRK,GHA,ALL,44120.6,0.00%
2002,PRK,GIN,ALL,790745.46,0.00%
2002,PRK,KEN,ALL,2545119.48,0.01%
2002,PRK,MDG,ALL,31483.99,0.00%
2002,PRK,MLI,ALL,443054.09,0.00%
2002,PRK,MOZ,ALL,170648.63,0.00%
2002,PRK,MRT,ALL,83950.37,0.00%
2002,PRK,MUS,ALL,472582.44,0.00%
2002,PRK,NER,ALL,57753.77,0.00%
2002,PRK,NGA,ALL,10455344.38,0.03%
2002,PRK,SDN,ALL,583340.61,0.00%
2002,PRK,SEN,ALL,94079.83,0.00%
2002,PRK,TGO,ALL,258639.78,0.00%
2002,PRK,TUN,ALL,1007171.34,0.00%
2002,PRK,TZA,ALL,312113.93,0.00%
2002,PRK,UGA,ALL,190525.91,0.00%
2002,PRK,ZAF,ALL,1265218.64,0.00%
2002,PRK,ZMB,ALL,4660,0.00%
2002,PRK,AZE,ALL,8393.12,0.00%
2002,PRK,BGD,ALL,18695931.26,0.05%
2002,PRK,BHR,ALL,324313.67,0.00%
2002,PRK,BRN,ALL,97091.16,0.00%
2002,PRK,CHN,ALL,253114043.1,0.73%
2002,PRK,GEO,ALL,371422,0.00%
2002,PRK,HKG,ALL,21410467.8,0.06%
2002,PRK,IDN,ALL,2709565.1,0.01%
2002,PRK,IND,ALL,4769995.93,0.01%
2002,PRK,IRN,ALL,57823,0.00%
2002,PRK,ISR,ALL,2882.56,0.00%
2002,PRK,JOR,ALL,107884,0.00%
2002,PRK,JPN,ALL,231549532.4,0.67%
2002,PRK,KGZ,ALL,1528,0.00%
2002,PRK,KHM,ALL,1997873.36,0.01%
2002,PRK,LBN,ALL,7272063.69,0.02%
2002,PRK,LKA,ALL,97902.75,0.00%
2002,PRK,MAC,ALL,7347,0.00%
2002,PRK,MYS,ALL,22543.16,0.00%
2002,PRK,SAU,ALL,61333936.07,0.18%
2002,PRK,SGP,ALL,763871.75,0.00%
2002,PRK,THA,ALL,42180515.42,0.12%
2002,PRK,TUR,ALL,2380890.73,0.01%
2002,PRK,ALB,ALL,575260.83,0.00%
2002,PRK,AND,ALL,208738,0.00%
2002,PRK,AUT,ALL,1345732.99,0.00%
2002,PRK,BGR,ALL,2597776.75,0.01%
2002,PRK,BLR,ALL,100340.93,0.00%
2002,PRK,BLX,ALL,1511269.95,0.00%
2002,PRK,CHE,ALL,892690.52,0.00%
2002,PRK,CZE,ALL,879292.52,0.00%
2002,PRK,DEU,ALL,28772159.7,0.08%
2002,PRK,DNK,ALL,2955105.24,0.01%
2002,PRK,ESP,ALL,10172489.42,0.03%
2002,PRK,EST,ALL,66528.35,0.00%
2002,PRK,FIN,ALL,27830.35,0.00%
2002,PRK,FRA,ALL,6175598.15,0.02%
2002,PRK,GBR,ALL,1689294.39,0.00%
2002,PRK,GRC,ALL,181508.51,0.00%
2002,PRK,HRV,ALL,562140.85,0.00%
2002,PRK,HUN,ALL,1130879.83,0.00%
2002,PRK,IRL,ALL,2290464.42,0.01%
2002,PRK,ITA,ALL,3227353.37,0.01%
2002,PRK,LTU,ALL,403925.56,0.00%
2002,PRK,LVA,ALL,3406,0.00%
2002,PRK,MDA,ALL,51361.11,0.00%
2002,PRK,MKD,ALL,15791.52,0.00%
2002,PRK,NLD,ALL,6095702.01,0.02%
2002,PRK,POL,ALL,7978953.06,0.02%
2002,PRK,PRT,ALL,21803,0.00%
2002,PRK,ROU,ALL,1591750.62,0.00%
2002,PRK,RUS,ALL,10823414.19,0.03%
2002,PRK,SVK,ALL,827783.42,0.00%
2002,PRK,SVN,ALL,1694042.53,0.00%
2002,PRK,SWE,ALL,28823.12,0.00%
2002,PRK,UKR,ALL,5842120.46,0.02%
2002,PRK,YUG,ALL,476545.36,0.00%
2002,PRK,BHS,ALL,15261.04,0.00%
2002,PRK,BLZ,ALL,147656,0.00%
2002,PRK,CAN,ALL,27034.51,0.00%
2002,PRK,CRI,ALL,2090049.2,0.01%
2002,PRK,CUB,ALL,1764575.07,0.01%
2002,PRK,DMA,ALL,29740.51,0.00%
2002,PRK,DOM,ALL,46923354.01,0.13%
2002,PRK,HND,ALL,2956306.22,0.01%
2002,PRK,JAM,ALL,943888.98,0.00%
2002,PRK,KNA,ALL,6380.67,0.00%
2002,PRK,MEX,ALL,33588094.07,0.10%
2002,PRK,NIC,ALL,7146462.78,0.02%
2002,PRK,SLV,ALL,2031851.43,0.01%
2002,PRK,TTO,ALL,2284688.41,0.01%
2002,PRK,USA,ALL,14684,0.00%
2002,PRK,VCT,ALL,16651.98,0.00%
2002,PRK,AUS,ALL,1632811.91,0.00%
2002,PRK,FJI,ALL,44522.18,0.00%
2002,PRK,NCL,ALL,167419,0.00%
2002,PRK,PNG,ALL,15886.48,0.00%
2002,PRK,PYF,ALL,17886,0.00%
2002,PRK,WLF,ALL,118788.6,0.00%
2002,PRK,WSM,ALL,70650.15,0.00%
2002,PRK,ARG,ALL,10078.84,0.00%
2002,PRK,BOL,ALL,1485198.69,0.00%
2002,PRK,BRA,ALL,70872322.36,0.20%
2002,PRK,CHL,ALL,10637957.55,0.03%
2002,PRK,COL,ALL,4556580.52,0.01%
2002,PRK,ECU,ALL,188373.44,0.00%
2002,PRK,GUY,ALL,22982.03,0.00%
2002,PRK,PER,ALL,11804790.62,0.03%
2002,PRK,PRY,ALL,2923084.97,0.01%
2002,PRK,SUR,ALL,662217.95,0.00%
2002,PRK,URY,ALL,215191.31,0.00%
2002,PRK,VEN,ALL,930358.57,0.00%
2003,PRK,BEN,ALL,524670.35,0.00%
2003,PRK,BFA,ALL,20449.44,0.00%
2003,PRK,CAF,ALL,1375,0.00%
2003,PRK,CIV,ALL,15198,0.00%
2003,PRK,CMR,ALL,150067.09,0.00%
2003,PRK,COM,ALL,396703,0.00%
2003,PRK,CPV,ALL,60304.44,0.00%
2003,PRK,DZA,ALL,4149270,0.01%
2003,PRK,EGY,ALL,14523228.15,0.04%
2003,PRK,ERI,ALL,28669.23,0.00%
2003,PRK,ETH,ALL,1452518.15,0.00%
2003,PRK,GAB,ALL,100471.46,0.00%
2003,PRK,GHA,ALL,4073367.89,0.01%
2003,PRK,KEN,ALL,2062412.05,0.01%
2003,PRK,MDG,ALL,91242.2,0.00%
2003,PRK,MLI,ALL,227359,0.00%
2003,PRK,MOZ,ALL,47305,0.00%
2003,PRK,MRT,ALL,66210.16,0.00%
2003,PRK,MUS,ALL,918364.76,0.00%
2003,PRK,NER,ALL,208166.06,0.00%
2003,PRK,NGA,ALL,17613332.19,0.05%
2003,PRK,SDN,ALL,177693.93,0.00%
2003,PRK,SEN,ALL,302582.44,0.00%
2003,PRK,STP,ALL,3100,0.00%
2003,PRK,SYC,ALL,7156,0.00%
2003,PRK,TGO,ALL,1750483.62,0.01%
2003,PRK,TUN,ALL,930641.21,0.00%
2003,PRK,TZA,ALL,364361.32,0.00%
2003,PRK,UGA,ALL,93133.32,0.00%
2003,PRK,ZAF,ALL,536418.87,0.00%
2003,PRK,ZMB,ALL,13694,0.00%
2003,PRK,ARM,ALL,54196.76,0.00%
2003,PRK,AZE,ALL,588750.72,0.00%
2003,PRK,BGD,ALL,6632194.98,0.02%
2003,PRK,BRN,ALL,5529.3,0.00%
2003,PRK,CHN,ALL,373113955.1,1.10%
2003,PRK,GEO,ALL,52010,0.00%
2003,PRK,HKG,ALL,15992750.25,0.05%
2003,PRK,IDN,ALL,394712.42,0.00%
2003,PRK,IND,ALL,1003346.36,0.00%
2003,PRK,JOR,ALL,524934,0.00%
2003,PRK,JPN,ALL,171246309.7,0.49%
2003,PRK,KGZ,ALL,32570.33,0.00%
2003,PRK,KHM,ALL,2456793.34,0.01%
2003,PRK,LBN,ALL,3750006.33,0.01%
2003,PRK,LKA,ALL,62356.64,0.00%
2003,PRK,MNG,ALL,50333,0.00%
2003,PRK,MYS,ALL,33084.41,0.00%
2003,PRK,NPL,ALL,1162500.79,0.00%
2003,PRK,PAK,ALL,12468.91,0.00%
2003,PRK,PHL,ALL,1358,0.00%
2003,PRK,SAU,ALL,3600,0.00%
2003,PRK,SGP,ALL,941781.49,0.00%
2003,PRK,SYR,ALL,530670.7,0.00%
2003,PRK,THA,ALL,49037954.31,0.14%
2003,PRK,TUR,ALL,2419341.43,0.01%
2003,PRK,ALB,ALL,322882.13,0.00%
2003,PRK,AND,ALL,82357,0.00%
2003,PRK,AUT,ALL,1453533.02,0.00%
2003,PRK,BGR,ALL,2491235.21,0.01%
2003,PRK,BIH,ALL,1020432.57,0.00%
2003,PRK,BLR,ALL,76943.3,0.00%
2003,PRK,BLX,ALL,1369019,0.00%
2003,PRK,CHE,ALL,875065.66,0.00%
2003,PRK,CZE,ALL,2731002.36,0.01%
2003,PRK,DEU,ALL,21699164.58,0.06%
2003,PRK,DNK,ALL,2170445.68,0.01%
2003,PRK,ESP,ALL,8391461.1,0.02%
2003,PRK,EST,ALL,219913.95,0.00%
2003,PRK,FIN,ALL,390965.87,0.00%
2003,PRK,FRA,ALL,7738581.67,0.02%
2003,PRK,GBR,ALL,281625.78,0.00%
2003,PRK,GRC,ALL,80464,0.00%
2003,PRK,HRV,ALL,1027029.83,0.00%
2003,PRK,HUN,ALL,1740958.64,0.01%
2003,PRK,IRL,ALL,6332249.59,0.02%
2003,PRK,ITA,ALL,3531560.06,0.01%
2003,PRK,LTU,ALL,420696.22,0.00%
2003,PRK,LVA,ALL,5727,0.00%
2003,PRK,MDA,ALL,25278.3,0.00%
2003,PRK,MKD,ALL,49994,0.00%
2003,PRK,NLD,ALL,2139821.49,0.01%
2003,PRK,POL,ALL,5738267.21,0.02%
2003,PRK,PRT,ALL,16086,0.00%
2003,PRK,ROU,ALL,2765259.14,0.01%
2003,PRK,RUS,ALL,2906913.56,0.01%
2003,PRK,SVK,ALL,1714475.35,0.00%
2003,PRK,SVN,ALL,3600915.4,0.01%
2003,PRK,SWE,ALL,365982.23,0.00%
2003,PRK,UKR,ALL,5348743,0.02%
2003,PRK,BLZ,ALL,75094.52,0.00%
2003,PRK,BRB,ALL,43884.16,0.00%
2003,PRK,CAN,ALL,39180.91,0.00%
2003,PRK,CRI,ALL,1667381.02,0.00%
2003,PRK,CUB,ALL,6151956.26,0.02%
2003,PRK,DMA,ALL,17979.53,0.00%
2003,PRK,DOM,ALL,14747317.31,0.04%
2003,PRK,GRD,ALL,4765,0.00%
2003,PRK,GRL,ALL,28369,0.00%
2003,PRK,HND,ALL,5468134.15,0.02%
2003,PRK,JAM,ALL,727877.11,0.00%
2003,PRK,KNA,ALL,37420.94,0.00%
2003,PRK,MEX,ALL,24118898.33,0.07%
2003,PRK,NIC,ALL,4882052.28,0.01%
2003,PRK,SLV,ALL,4599474.28,0.01%
2003,PRK,TTO,ALL,2114994.83,0.01%
2003,PRK,USA,ALL,62972,0.00%
2003,PRK,VCT,ALL,26309.07,0.00%
2003,PRK,AUS,ALL,6571165.1,0.02%
2003,PRK,FJI,ALL,109575.28,0.00%
2003,PRK,NCL,ALL,271828.99,0.00%
2003,PRK,PNG,ALL,20417.6,0.00%
2003,PRK,PYF,ALL,55056.91,0.00%
2003,PRK,WLF,ALL,91968.32,0.00%
2003,PRK,WSM,ALL,53194.11,0.00%
2003,PRK,BOL,ALL,636988.15,0.00%
2003,PRK,BRA,ALL,64850962.38,0.19%
2003,PRK,CHL,ALL,3385427.51,0.01%
2003,PRK,COL,ALL,18008492.1,0.05%
2003,PRK,GUY,ALL,99904,0.00%
2003,PRK,PER,ALL,1938755.57,0.01%
2003,PRK,PRY,ALL,3596381.91,0.01%
2003,PRK,SUR,ALL,1842954.97,0.01%
2003,PRK,URY,ALL,223967.74,0.00%
2004,PRK,BEN,ALL,444240.92,0.00%
2004,PRK,BFA,ALL,925855.24,0.00%
2004,PRK,CAF,ALL,139691.15,0.00%
2004,PRK,CIV,ALL,277322.81,0.00%
2004,PRK,CMR,ALL,102927.74,0.00%
2004,PRK,COM,ALL,218003.11,0.00%
2004,PRK,DZA,ALL,9839247,0.03%
2004,PRK,EGY,ALL,18878129.2,0.05%
2004,PRK,ETH,ALL,122363.79,0.00%
2004,PRK,GAB,ALL,556063.33,0.00%
2004,PRK,GIN,ALL,227003.12,0.00%
2004,PRK,GNB,ALL,71363.75,0.00%
2004,PRK,KEN,ALL,2767269.05,0.01%
2004,PRK,MDG,ALL,250216.61,0.00%
2004,PRK,MLI,ALL,199087.9,0.00%
2004,PRK,MOZ,ALL,40233.55,0.00%
2004,PRK,MRT,ALL,78186,0.00%
2004,PRK,MUS,ALL,1307264.63,0.00%
2004,PRK,MWI,ALL,238381,0.00%
2004,PRK,NER,ALL,39193.53,0.00%
2004,PRK,SDN,ALL,708512.45,0.00%
2004,PRK,SEN,ALL,278840.5,0.00%
2004,PRK,STP,ALL,15629.13,0.00%
2004,PRK,SYC,ALL,1072102.11,0.00%
2004,PRK,TGO,ALL,237518.27,0.00%
2004,PRK,TUN,ALL,977419.84,0.00%
2004,PRK,TZA,ALL,411677.59,0.00%
2004,PRK,UGA,ALL,240906.43,0.00%
2004,PRK,ZAF,ALL,939673.58,0.00%
2004,PRK,ZMB,ALL,64979.64,0.00%
2004,PRK,ZWE,ALL,564553.1,0.00%
2004,PRK,AZE,ALL,152060.47,0.00%
2004,PRK,BGD,ALL,8370726.09,0.02%
2004,PRK,BRN,ALL,115492.11,0.00%
2004,PRK,CHN,ALL,549498793.9,1.60%
2004,PRK,CYP,ALL,336421.79,0.00%
2004,PRK,GEO,ALL,42835,0.00%
2004,PRK,HKG,ALL,19924751.48,0.06%
2004,PRK,IDN,ALL,6336767.33,0.02%
2004,PRK,IND,ALL,1472765.1,0.00%
2004,PRK,ISR,ALL,1000,0.00%
2004,PRK,JOR,ALL,219166,0.00%
2004,PRK,JPN,ALL,161233484.8,0.46%
2004,PRK,KGZ,ALL,17686.62,0.00%
2004,PRK,KHM,ALL,1111041,0.00%
2004,PRK,LBN,ALL,7591929.14,0.02%
2004,PRK,LKA,ALL,48469.55,0.00%
2004,PRK,MAC,ALL,7660,0.00%
2004,PRK,MNG,ALL,12268.18,0.00%
2004,PRK,MYS,ALL,12139.97,0.00%
2004,PRK,OMN,ALL,6689,0.00%
2004,PRK,PAK,ALL,9381883.79,0.03%
2004,PRK,SGP,ALL,1497429.12,0.00%
2004,PRK,THA,ALL,89044391.62,0.26%
2004,PRK,TUR,ALL,4999956.07,0.01%
2004,PRK,YEM,ALL,8421639.84,0.02%
2004,PRK,ALB,ALL,697751.82,0.00%
2004,PRK,AND,ALL,165773,0.00%
2004,PRK,AUT,ALL,1294115.32,0.00%
2004,PRK,BGR,ALL,2947802.92,0.01%
2004,PRK,BIH,ALL,494933.12,0.00%
2004,PRK,BLR,ALL,1832643.22,0.01%
2004,PRK,BLX,ALL,4980777.03,0.01%
2004,PRK,CHE,ALL,1004254.17,0.00%
2004,PRK,CZE,ALL,10292695.45,0.03%
2004,PRK,DEU,ALL,21748074.78,0.06%
2004,PRK,DNK,ALL,2157736.56,0.01%
2004,PRK,ESP,ALL,6615438.59,0.02%
2004,PRK,EST,ALL,625285.6,0.00%
2004,PRK,FIN,ALL,5697,0.00%
2004,PRK,FRA,ALL,26840106.72,0.08%
2004,PRK,GBR,ALL,657531.86,0.00%
2004,PRK,GRC,ALL,2690869.79,0.01%
2004,PRK,HRV,ALL,625213.56,0.00%
2004,PRK,HUN,ALL,404000,0.00%
2004,PRK,IRL,ALL,8942402.77,0.03%
2004,PRK,ITA,ALL,3886972.99,0.01%
2004,PRK,LTU,ALL,80623,0.00%
2004,PRK,MDA,ALL,24813.09,0.00%
2004,PRK,MKD,ALL,272942.06,0.00%
2004,PRK,NLD,ALL,8035891.67,0.02%
2004,PRK,POL,ALL,6915368.13,0.02%
2004,PRK,PRT,ALL,82440.1,0.00%
2004,PRK,ROU,ALL,1394484.07,0.00%
2004,PRK,RUS,ALL,4690071.79,0.01%
2004,PRK,SVK,ALL,450132.1,0.00%
2004,PRK,SVN,ALL,7385601.5,0.02%
2004,PRK,SWE,ALL,214791.61,0.00%
2004,PRK,UKR,ALL,2114187.93,0.01%
2004,PRK,YUG,ALL,1706277.02,0.00%
2004,PRK,BRB,ALL,6835,0.00%
2004,PRK,CAN,ALL,10814,0.00%
2004,PRK,CRI,ALL,3166582.81,0.01%
2004,PRK,CUB,ALL,13024545.04,0.04%
2004,PRK,DMA,ALL,1757.66,0.00%
2004,PRK,DOM,ALL,15426781.35,0.04%
2004,PRK,GRD,ALL,110145.12,0.00%
2004,PRK,GTM,ALL,2449484.7,0.01%
2004,PRK,HND,ALL,2512595.43,0.01%
2004,PRK,JAM,ALL,401058.27,0.00%
2004,PRK,KNA,ALL,32354.03,0.00%
2004,PRK,MEX,ALL,45996460.18,0.13%
2004,PRK,NIC,ALL,8677527.16,0.03%
2004,PRK,SLV,ALL,4871167.91,0.01%
2004,PRK,TTO,ALL,1179276.55,0.00%
2004,PRK,USA,ALL,1500879,0.00%
2004,PRK,VCT,ALL,4561,0.00%
2004,PRK,AUS,ALL,6319449.6,0.02%
2004,PRK,FJI,ALL,226749.25,0.00%
2004,PRK,NCL,ALL,61501,0.00%
2004,PRK,PNG,ALL,22192.63,0.00%
2004,PRK,PYF,ALL,4168,0.00%
2004,PRK,WLF,ALL,301051.64,0.00%
2004,PRK,WSM,ALL,98065.92,0.00%
2004,PRK,ARG,ALL,24104.87,0.00%
2004,PRK,BOL,ALL,669570,0.00%
2004,PRK,BRA,ALL,69139594.33,0.20%
